TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
SIX WEEKS TO MARS: DESENVOLVIMENTO DE UM COMPANHEIRO ROBÓTICO AFETIVO DE BRINQUEDO,2019,Português,Atena Editora,"['Bressan, Marcello Caldas', 'Barros, Helda Oliveira', 'José Carlos Porto Arcoverde Junior', 'Araújo, Luiz Francisco Alves de', 'Correia, Walter Franklin Marques']","['1', '2', '3', '4', '5']",['3']
