PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
O Jornalismo Gonzo na Televisão Brasileira,2010,2011,PESQUISA,['Denny Anderson Farias Costa'],['SIM']
O telejornalismo como redução de complexidade no caso do NETV 1ª edição,2010,2011,PESQUISA,"['Denny Anderson Farias Costa', 'Alfredo Eurico Vizeu Pereira Junior']","['SIM', 'NAO']"
O telejornalismo como um lugar de referência e a função pedagógica no caso do NETV 1ª edição,2010,2010,PESQUISA,"['Denny Anderson Farias Costa', 'Alfredo Eurico Vizeu Pereira Junior']","['SIM', 'NAO']"
