TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Beyond the 3C Model in Collaboration Platforms: A Case Study.,2015,Inglês,De Gruyter,"['Andréa Gomes dos Santos', 'Jairo Simião Dornelas', 'Jorge Correia Neto']","['1', '2', '3']",['1']
