TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
SIX WEEKS TO MARS: DESENVOLVIMENTO DE UM COMPANHEIRO ROBÓTICO AFETIVO DE BRINQUEDO,2019,Português,Atena Editora,"['Marcello Caldas Bressan', 'Barros, Helda Oliveira', 'Arcoverde Junior, José Carlos Porto', 'Araújo, Luiz Francisco Alves de', 'Correia, Walter Franklin Marques']","['1', '2', '3', '4', '5']",['1']
