NATUREZA,TITULO,ANO,PAIS,IDIOMA,NOME-DO-CANDIDATO,CODIGO_INSTITUICAO,NOME-DA-INSTITUICAO,NOME-ORGAO,NOME-DO-CURSO,NOME-PARTICIPANTE-BANCA,ORDEM-PARTICIPANTE,NOME-CITACAO-BANCA,NRO-ID-CNPQ
Mestrado,A Framework of Unsipervised Techniques for Anomaly-Based Intrusion Detection,2019,Brasil,Português,VAZIO,033100000009,Universidade Federal de Alagoas,VAZIO,Informática,"da Silva, Leandro Dias;Baldoino Fonseca dos Santos Neto;Rafael Ferreira Leite de Mello;",2;3;1;,"da Silva, Leandro Dias;SANTOS NETO, B. F.;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
Mestrado,Utilização de Aprendizagem de Máquina na Classificação de Risco de Pacientes Oncológicos,2020,Brasil,Português,VAZIO,091400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Engenharia de Software,Ana Furtado;Rodrigo Cunha;Rafael Ferreira Leite de Mello;,1;2;3;,"FURTADO, A.;CUNHA, R.;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
Mestrado,Ambientes virtuais de aprendizagem na educação a distância: Propostas de interface,2021,Brasil,Português,VAZIO,033800000001,Universidade Federal Rural de Pernambuco,VAZIO,Tecnologia e Gestão em Educação a Distância,Rodrigo Nonamor Pereira Mariano de Souza;Taciana Pontual da Rocha Falcão;Rafael Ferreira Leite de Mello;,2;3;1;,"SOUZA, R. N. P. M.;Taciana Pontual;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
Mestrado,Abordagem Evolucionária com Muitos Objetivos Para Geração de Bases de Dados Sintéticos,2021,Brasil,Português,VAZIO,033800000001,Universidade Federal Rural de Pernambuco,VAZIO,Informática Aplicada,Ricardo Pudêncio;Péricles B. C. de Miranda;Rafael Ferreira Leite de Mello;,2;3;1;,"PUDENCIO, R.;MIRANDA, P. B. C.;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
Mestrado,Inferência de similaridade de sentenças judiciais na Justiça do Trabalho,2021,Brasil,Português,VAZIO,024000000008,Universidade de Brasília,VAZIO,Ciência da Computação,Marcelo Ladeira;Thiago de Paulo Faleiros;Rafael Ferreira Leite de Mello;,1;2;3;,"LADEIRA, M.;FALEIROS, T. P.;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
Mestrado,Um processo para construção de Tesauros de Domínio Específico no Contexto de uma Empresa de Teste de Software,2021,Brasil,Português,VAZIO,002100000009,Universidade Federal de Pernambuco,VAZIO,Ciências da Computação,Alexandre Cabral Mota;Flávia de Almeida Barros;Rafael Ferreira Leite de Mello;,1;2;3;,"MOTA, A. C.;Flávia Barros;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
Mestrado,Identificação e Mitigação de Viés de Justiça para Sistemas que Utilizam Aprendizagem de Máquina Supervisionada para Tomada de Decisão,2021,Brasil,Português,VAZIO,091400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Engenharia de Software,André Câmara Alves do Nascimento;Ana Furtado;Rafael Ferreira Leite de Mello;,1;2;3;,"NASCIMENTO, A. C. A.;FURTADO, A.;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
Mestrado,Predição da Evasão Acadêmica Aplicando Análise Temporal,2021,Brasil,Português,VAZIO,010600000009,Universidade Federal de Goiás,VAZIO,Ciência da Computação,Hugo Alexandre Dantas do Nascimento;Sandro Eduardo Monsueto;Deller James Ferreira;Rafael Ferreira Leite de Mello;,1;2;3;4;,"NASCIMENTO, H. A. D.;MONSUETO, S. E.;FERREIRA, D. J.;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
Mestrado,&amp;quot;Mineração de dados educacionais: um estudo de caso no ambiente virtual de aprendizagem do Instituto Federal de Educação de Rondônia ? IFRO,2022,Brasil,Português,VAZIO,062200000004,Universidade Federal do Acre,VAZIO,CIÊNCIA DA COMPUTAÇÃO,Manoel Limeira de Lima Júnior;Daricélio Moreira Soares;Rafael Ferreira Leite de Mello;,1;2;3;,"LIMA JUNIOR, M. L.;SOARES, D. M.;MELLO, RAFAEL FERREIRA LEITE DE;",
Mestrado,?Sistema de Análise Preditiva da Evasão Discente Utilizando Métodos de Machine Learning.,2022,Brasil,Português,VAZIO,091400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,,André Câmara Alves do Nascimento;Rafael Ferreira Leite de Mello;Luciano de Souza Cabral;,1;2;3;,"NASCIMENTO, A. C. A.;MELLO, RAFAEL FERREIRA LEITE DE;CABRAL, L. S.;",
Mestrado,?Sequenciamento de algoritmos de amostragem em base de dados desbalanceadas de Phishing?,2022,Brasil,Português,VAZIO,091400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Engenharia de Software,Péricles Barbosa Cunha de Miranda;Carlo Marcelo Revoredo;Rafael Ferreira Leite de Mello;,1;2;3;,"MIRANDA, P. B. C.;REVOREDO, C. M.;MELLO, RAFAEL;",
Mestrado,&amp;quot;Aprendizado de Máquina Automático Aplicado à Predição da Evasão no Ensino Superior&amp;quot;,2022,Brasil,Português,VAZIO,010600000009,Universidade Federal de Goiás,VAZIO,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA DA COMPUTAÇÃO do INSTITUTO DE INFORMÁT,Hugo Alexandre Dantas do Nascimento;Deller James Ferreira;Rafael Ferreira Leite de Mello;,1;2;3;,"NASCIMENTO, H. A. D.;FERREIRA, D. J.;MELLO, RAFAEL;",
Mestrado,EVAÇÃO: PLATAFORMA INTELIGENTE PARA ANÁLISE E COMBATE A EVASÃO NA EDUCAÇÃO A  DISTÂNCIA,2022,Brasil,Português,VAZIO,033800000001,Universidade Federal Rural de Pernambuco,VAZIO,PÓS-GRADUAÇÃO EM TECNOLOGIA E GESTÃO EM EDUCAÇÃO A DISTÂNCIA,TACIANA PONTUAL DA ROCHA FALCAO;RODRIGO LINS RODRIGUES;Rafael Ferreira Leite de Mello;,1;2;3;,"FALCAO, T. P. R.;RODRIGUES, R. L.;MELLO, RAFAEL;",
Mestrado,?Avaliação de Diferentes Algoritmos Evolucionários Multiobjetivos para Evolução Gramatical: Um Estudo de Caso Sobre a Geração de Redes Neurais Convolucionais em Datasets Médicos?,2022,Brasil,Português,VAZIO,091400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Engenharia de Software,Péricles Barbosa Cunha de Miranda;Paulo Salgado Gomes de Mattos Neto;Rafael Ferreira Leite de Mello;,1;2;3;,"MIRANDA, P. B. C.;MATTOS NETO, P. S. G.;MELLO, RAFAEL;",
Mestrado,?Predição de desempenho de alunos de graduação em disciplinas de produção.,2022,Brasil,Português,VAZIO,091400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Engenharia de Software,André Câmara Alves do Nascimento;Luciano de Souza Cabral;Rafael Ferreira Leite de Mello;,1;2;3;,"NASCIMENTO, A. C. A.;CABRAL, L. S.;MELLO, RAFAEL;",
Mestrado,A PRODUÇÃO DE MATERIAL DIDÁTICO PARA A FORMAÇÃO DE PROFESSORES EM ANÁLISE DE DADOS EDUCACIONAIS,2021,Brasil,Português,VAZIO,033700000000,Universidade Federal do Rio Grande do Norte,VAZIO,Inovação em Tecnologias Educacionais,APUENA VIEIRA GOMES;DENNYS LEITE MAIA;ISABEL DILLMANN NUNES;ISMENIA BLAVATSKY DE MAGALHÃES;Rafael Ferreira Leite de Mello;,1;2;3;4;5;,"GOMES, A. V.;MAIA, D. L.;NUNES, I. D.;MAGALHAES, I. B.;Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.;",6190254569597745;
