TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Análise de Dados de Percursos Curriculares dos Alunos de Ciência da Computação da Universidade Federal da Paraíba,2019,10.22456/1679-1916.99467,Português,RENOTE. REVISTA NOVAS TECNOLOGIAS NA EDUCAÇÃO,XX,1679-1916,"['Luiz Fernando Fonsêca Pinheiro de Lima', 'Ingrid Luana Almeida da Silva', 'Danielle Rousy Dias da Silva']","['1', '2', '3']",['1'],-99
