TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Trust and Knowing: Emerging Technologies and Mobility in the Global South,2019,Inglês,,"['Sarah Pink', 'Rosamaria Belo Lucena', 'Jananda da Silva Pinto', 'Angélica Porto Cavalcanti de Souza', 'Camille Nascimento Santiago Caminha', 'Geraldina Maria de Siqueira', 'Mariana Duarte de Oliveira']","['1', '2', '3', '4', '5', '6', '7']",['5']
