NATUREZA,TITULO,ANO,PAIS,IDIOMA,NOME-DO-CANDIDATO,CODIGO_INSTITUICAO,NOME-DA-INSTITUICAO,NOME-DO-CURSO,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Graduação,Avaliação das Propriedades Reológicas e Mecânicas de Ligantes e Misturas Asfálticas com Incorporação de Fibra de Coco,2019,Brasil,Português,João Gabriel de Souza dos Reis,173400000000.0,Universidade Católica de Pernambuco,Engenharia Civil,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,Construção Modular: Alternativa para a Indústria da Construção Civil - Estudo de Caso,2019,Brasil,Português,Matheos Bastos Freire,173400000000.0,Universidade Católica de Pernambuco,Engenharia Civil,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,Inspeção de uma Ponte de Concreto Armado - Estudo de Caso,2019,Brasil,Português,Lucas Cavalcanti Guedes,173400000000.0,Universidade Católica de Pernambuco,Engenharia Civil,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,Sistema de Monitoramento de Instalações Hidráulicas Utilizando a Ferramenta Zleaks,2019,Brasil,Português,Kaike Baracho de França dos Santos,173400000000.0,Universidade Católica de Pernambuco,Engenharia Civil,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,O controle da qualidade como mecanismo de gestão para a melhoria no funcionamento nas etapas construtivas básicas,2021,Brasil,Português,Natanael Nascimento de Freitas Mesquita,2000000996.0,Centro Universitário FACOL,Engenharia Civil,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,UMA ANÁLISE DA IMPLANTAÇÃO DA METODOLOGIA LEAN CONSTRUCTION PARA CONTROLE DA PRODUTIVIDADE NO SERVIÇO DE REVESTIMENTO CERÂMICO INTERNO,2021,Brasil,Português,Elionay Kaline de Oliveira Guedes,2000000996.0,Centro Universitário FACOL,Engenharia Civil,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,BARRAGEM DE SERRO AZUL COMO CONTROLE HÍDRICO DA REGIÃO MATASUL ? PE,2021,Brasil,Português,Thales Ytallo Anastacio de Araujo,2000000996.0,Centro Universitário FACOL,Engenharia Civil,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,ANÁLISE DA GESTÃO DE RESÍDUOS DA CONSTRUÇÃO CIVIL: UM ESTUDO DE CASO EM GRAVATÁ-PE,2021,Brasil,Português,José Henrique Ferreira,2000000996.0,Centro Universitário FACOL,Engenharia Civil,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,O USO PRÁTICO DE METODOLOGIAS DE DESIGN E GESTÃO DA CRIATIVIDADE NO PROCESSO DE INOVAÇÃO: ESTUDO DE CASO CREA BUSINESS IDEA,2021,Brasil,Português,Carlos Alberto Tomaz Ferreira,2600000997.0,CESAR SCHOOL,Design,3333827836990109,Guilherme Fernando Cavalcanti Pereira,Pereira,"PEREIRA, G. F. C.;Guilherme F. C. Pereira;PEREIRA, Guilherme F. Cavalcanti",Recife,PE,"Doutorando no Instituto Tecnológico da Aeronáutica (ITA); Mestre em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP); Pós-Graduando em Design no Centro de Estudos e Sistemas Avançados do Recife (CESAR); MBA em Gerenciamento de Projetos pela Fundação Getúlio Vargas (FGV); MBA em Projetos, Dimensionamento e Modelagem de Estruturas e Fundações pelo Instituto de Pós-Graduação e Graduação (IPOG); MBA Executivo em Auditoria, Avaliações e Perícias da Engenharia pela Faculdade Global (FG); Especialista em Engenharia Ferroviária pela Faculdade Cidade Verde (FCV); Especialista em Modernização, Infraestrutura e Gestão Portuária pela Faculdade Unyleya (UNYLEYA); Especialista em Construção Naval e Offshore pela Universidade Católica de Petrópolis (UCP); Especialista em Engenharia Submarina pela Universidade Católica de Petrópolis (UCP); MBA Executivo em Gestão Aeroportuária pela Faculdade Unyleya (UNYLEYA); Bacharel em Engenharia Civil pela Universidade Católica de Pernambuco (UNICAP). Atua como Consultor de Qualificação Pleno II no CESAR School; Professor Universitário no Centro Universitário FACOL (UNIFACOL); Professor no Centro Universitário Brasileiro (UNIBRA); Responsável Técnico da empresa Metta Engenharia.",08-06-2022,,https://orcid.org/0000-0002-8730-2364
Graduação,ANÁLISE DE IMPLEMENTAÇÃO DE SOFTWARE PARA RECOMENDAÇÃO DE CARTEIRAS DE INVESTIMENTO: Um estudo de caso na Bmf-Bovespa,2012,Brasil,Português,ÍTALO RODRIGO DA SILVA ARRUDA,JM1U00000000,Centro Universitário Boa Viagem,Ciência da Computação,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Otimização da produtividade na instalação de eletrocalhas em instalações elétricas,2012,Brasil,Português,Everaldo Irineu de Souza Júnior,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Utilização da ferramenta de qualidade PDCA no planejamento e controle da manutenção,2012,Brasil,Português,Márcia Querino da Silva,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Análise dos resultados com implantação do Ciclo PDCA no processo logístico de importação em uma indústria de Fertilizantes,2011,Brasil,Português,Fábio Henrique Barreto da Foncesa,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Aplicação do conceito da teoria das restrições no setor de expedição de uma fábrica de alimentos: Um estudo de caso,2011,Brasil,Português,Rafael Tenório Lira Neto,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Estudo da capacidade produtiva da região Nordeste2010,2010,Brasil,Português,Germana Arruda de Queiroz,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Controle estatístico de processo (CEP): Ferramenta da qualidade,2010,Brasil,Português,Guilherme Gomes de Souza,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Aplicação da metodologia seis sigmas para a redução do nível residual de óleo de soja presente na barra gerada no processo de refino: Estudo de caso na indústria Bunge Alimentos S/A,2009,Brasil,Português,Victor Thadeu de Paiva Doca,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Estudo de caso de um sistema de utilidades: Verificação da capacidade instalada de água industrial e água gelada de uma industria de embalagem,2010,Brasil,Português,André Gustavo de Barros Lins,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Plano de emergência individual (PE) para incidentes de poluição por óleo no mar (análise segundo resolução nº 398/08 CONAMA,2010,Brasil,Português,Fábio da Silva Pereira,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,"Análise das condições ergonômicas de posto de trabalho de forno, em uma indústria de cerâmica de tijolos, no interior do estado de Pernambuco",2010,Brasil,Português,Tatiane Cristine Lima de Oliveira,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Análise dos benefícios obtidos após a implantação do sistema de qualidade IOS em empresa de transporte coletivo da cidade do Recife,2010,Brasil,Português,Felipe Bandeira de Mello,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Monitorar e Controlar o uso da água de forma Racional,2018,Brasil,Português,Guilherme Damasceno da Cruz Gouveia de Carvalho,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Controle e acionamento remoto de lâmpadas e equipamentos com tecnologia infravermelho em salas de aula,2018,Brasil,Português,André Simei de Oliveira Porto,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Controle e Automação,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,A utilização da simulação computacional para auxiliar a tomada de decisão para reestruturação do tráfego viário,2018,Brasil,Português,José Carlos da Silva Miranda Filho,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
Graduação,Usabilidade intuitiva: Análise do sistema de gestão integrada de informaçãos que apresentam impacto na produção industrial,2018,Brasil,Português,Thais Menezes Frota,JM1U00000000,Centro Universitário Boa Viagem,Ciência da Computação,4178418834498425,Ricardo Cesar de Andrade,Andrade,"ANDRADE, R. C.;DE ANDRADE, RICARDO CESAR",Jaboatão,PE,"Possui graduação em FÍSICA BACHARELADO pela Universidade Federal de Pernambuco (2005), mestrado em Tecnologias Energéticas Nucleares pela Universidade Federal de Pernambuco (2007) e doutorado em TECNOLOGIAS ENERGÉTICAS E NUCLEARES pela Universidade Federal de Pernambuco (2016). Atualmente é professor da CESAR School, lecionando na disciplina de matemática para computação, lógica matemática para computação e Estatística e Probabilidade para computação. Tendo mais de dois anos de experiência de ensino a distância.",04-03-2022,,
