TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
An Electronic Marketplace Architecture Based on Technology of Intelligent Agents and Knowledge,2001,Inglês,Springer-Verlag,"['Georgia Pinto Barbosa', 'Fabio Q. B. da Silva']","['1', '2']",['1']
