INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Centro de Estudos e Sistemas Avançados do Recife,2019,,ATUAL,ATUAL,Ciencia da Computacao,GRADUACAO,"['Sistemas embarcados', 'Infraestrutura de Hardware']"
