TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
?&amp;#09;Toward A Software Power Cost Analysis Framework Using Colored Petri Net,2004,,Inglês,"40° International Workshop on Power and Timing Modeling, Optimization and Simulation",XX,-,"['Fernando Ferreira de Carvalho', 'Meuse Nogueira de Oliveira Junior', 'Paulo Romero Matins Maciel', 'Raimundo da Silva Barreto']","['1', '2', '3', '4']",['1'],-99
UMA PESQUISA SOBRE A IMPORTÂNCIA DO GERENCIAMENTO DE PROCESSOS DE NEGÓCIO NAS ORGANIZAÇÕES,2014,,Português,EngTec Science,XX,0000-1111,"['ROMULO CESAR DIAS DE ANDRADE', 'Fernando Ferreira de Carvalho']","['1', '2']",['2'],-99
UM ESTUDO DE CASO SOBRE INTEGRAÇÃO DE SISTEMAS USANDO BPM EM UM ESCRITÓRIO DE ADVOCACIA,2014,,Português,Engtec Science,XX,0000-1111,"['Rômulo César', 'Fernando Ferreira de Carvalho']","['1', '2']",['2'],-99
?&amp;#09;A Software Power Cost Analysis Based on Colored Petri Net,2004,,Inglês,25th International Conference on Applications and Theory of Petri Nets (ICATPN'04),XX,-,"['Fernando Ferreira de Carvalho', 'Meuse Nogueira de Oliveira Junior', 'Paulo Romero Matins Maciel', 'Raimundo da Silva Barreto']","['1', '2', '3', '4']",['1'],-99
