TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Enhanced real-time head pose estimation system for mobile device,2014,,Inglês,Integrated Computer-Aided Engineering,XX,1069-2509,"['Neto, Euclides N. Arcoverde', 'Duarte, Rafael M.', 'BARRETO, RAFAEL M.', 'Joao Paulo Magalhaes', 'Bastos, Carlos A. C. M.', 'Ren, Tsang Ing', 'CAVALCANTI, GEORGE D. C.']","['1', '2', '3', '4', '5', '6', '7']",['4'],4.904
