TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
RepAssistive: um repositório de recursos educacionais digitais acessíveis para pessoas com deficiência,2019,,Português,REVISTA TECNOLOGIAS NA EDUCAÇÃO,XX,1984-4751,"['José Vinícius Vieira Lima', 'Ellen Polliana Ramos Souza', 'Ana Carolina Candido de Melo', 'Hidelberg Oliveira Albuquerque', 'HÉLDON JOSÉ OLIVEIRA ALBUQUERQUE', 'Fernanda Maria Ribeiro de Alencar']","['1', '2', '3', '4', '5', '6']",['3'],-99
Identification and measurement of Requirements Technical Debt in software development: A systematic literature review,2022,10.1016/j.jss.2022.111483,Inglês,JOURNAL OF SYSTEMS AND SOFTWARE,XX,0164-1212,"['Ana Carolina Candido de Melo', 'FAGUNDES, ROBERTA', 'Valentina Lenarduzzi', 'Wylliams Barbosa Santos']","['1', '2', '3', '4']",['1'],-99
